hb,cancer_site,sex,year,incidences_all_ages,crude_rate,hb_name
S08000016,Uterus,Female,1996,23,41.78019982,NHS Borders
S08000016,Uterus,Female,1997,17,30.86756001,NHS Borders
S08000016,Uterus,Female,1998,19,34.48526209,NHS Borders
S08000016,Uterus,Female,1999,16,29.15239414,NHS Borders
S08000016,Uterus,Female,2000,24,43.5208356,NHS Borders
S08000016,Uterus,Female,2001,20,36.04707748,NHS Borders
S08000016,Uterus,Female,2002,19,34.13766462,NHS Borders
S08000016,Uterus,Female,2003,18,32.0878494,NHS Borders
S08000016,Uterus,Female,2004,22,38.8891835,NHS Borders
S08000016,Uterus,Female,2005,28,49.17111548,NHS Borders
S08000016,Uterus,Female,2006,10,17.48710326,NHS Borders
S08000016,Uterus,Female,2007,22,38.03267352,NHS Borders
S08000016,Uterus,Female,2008,23,39.31086347,NHS Borders
S08000016,Uterus,Female,2009,20,34.08374376,NHS Borders
S08000016,Uterus,Female,2010,22,37.44107286,NHS Borders
S08000016,Uterus,Female,2011,22,37.48828491,NHS Borders
S08000016,Uterus,Female,2012,26,44.41635205,NHS Borders
S08000016,Uterus,Female,2013,30,51.22163602,NHS Borders
S08000016,Uterus,Female,2014,32,54.49498476,NHS Borders
S08000016,Uterus,Female,2015,25,42.54812193,NHS Borders
S08000016,Uterus,Female,2016,20,33.89026333,NHS Borders
S08000016,Uterus,Female,2017,26,43.89593287,NHS Borders
S08000016,Uterus,Female,2018,25,42.17202814,NHS Borders
S08000016,Uterus,Female,2019,26,43.78062539,NHS Borders
S08000016,Uterus,Female,2020,20,33.79063324,NHS Borders
S08000016,Vagina,Female,1996,0,0,NHS Borders
S08000016,Vagina,Female,1997,0,0,NHS Borders
S08000016,Vagina,Female,1998,1,1.815013794,NHS Borders
S08000016,Vagina,Female,1999,1,1.822024634,NHS Borders
S08000016,Vagina,Female,2000,0,0,NHS Borders
S08000016,Vagina,Female,2001,0,0,NHS Borders
S08000016,Vagina,Female,2002,0,0,NHS Borders
S08000016,Vagina,Female,2003,0,0,NHS Borders
S08000016,Vagina,Female,2004,2,3.535380319,NHS Borders
S08000016,Vagina,Female,2005,1,1.756111267,NHS Borders
S08000016,Vagina,Female,2006,0,0,NHS Borders
S08000016,Vagina,Female,2007,0,0,NHS Borders
S08000016,Vagina,Female,2008,3,5.127503931,NHS Borders
S08000016,Vagina,Female,2009,1,1.704187188,NHS Borders
S08000016,Vagina,Female,2010,0,0,NHS Borders
S08000016,Vagina,Female,2011,0,0,NHS Borders
S08000016,Vagina,Female,2012,0,0,NHS Borders
S08000016,Vagina,Female,2013,0,0,NHS Borders
S08000016,Vagina,Female,2014,2,3.405936547,NHS Borders
S08000016,Vagina,Female,2015,0,0,NHS Borders
S08000016,Vagina,Female,2016,1,1.694513166,NHS Borders
S08000016,Vagina,Female,2017,0,0,NHS Borders
S08000016,Vagina,Female,2018,0,0,NHS Borders
S08000016,Vagina,Female,2019,0,0,NHS Borders
S08000016,Vagina,Female,2020,2,3.379063324,NHS Borders
S08000016,Vulva,Female,1996,2,3.633060854,NHS Borders
S08000016,Vulva,Female,1997,6,10.89443294,NHS Borders
S08000016,Vulva,Female,1998,5,9.075068971,NHS Borders
S08000016,Vulva,Female,1999,2,3.644049268,NHS Borders
S08000016,Vulva,Female,2000,1,1.81336815,NHS Borders
S08000016,Vulva,Female,2001,3,5.407061622,NHS Borders
S08000016,Vulva,Female,2002,2,3.593438382,NHS Borders
S08000016,Vulva,Female,2003,2,3.5653166,NHS Borders
S08000016,Vulva,Female,2004,2,3.535380319,NHS Borders
S08000016,Vulva,Female,2005,5,8.780556336,NHS Borders
S08000016,Vulva,Female,2006,3,5.246130978,NHS Borders
S08000016,Vulva,Female,2007,2,3.457515775,NHS Borders
S08000016,Vulva,Female,2008,5,8.545839885,NHS Borders
S08000016,Vulva,Female,2009,4,6.816748752,NHS Borders
S08000016,Vulva,Female,2010,3,5.105600844,NHS Borders
S08000016,Vulva,Female,2011,1,1.70401295,NHS Borders
S08000016,Vulva,Female,2012,4,6.833284931,NHS Borders
S08000016,Vulva,Female,2013,5,8.536939337,NHS Borders
S08000016,Vulva,Female,2014,1,1.702968274,NHS Borders
S08000016,Vulva,Female,2015,2,3.403849754,NHS Borders
S08000016,Vulva,Female,2016,1,1.694513166,NHS Borders
S08000016,Vulva,Female,2017,4,6.753220442,NHS Borders
S08000016,Vulva,Female,2018,2,3.373762251,NHS Borders
S08000016,Vulva,Female,2019,2,3.367740415,NHS Borders
S08000016,Vulva,Female,2020,5,8.447658309,NHS Borders
S08000016,Head and neck,All,1996,13,12.2803703,NHS Borders
S08000016,Head and neck,All,1997,12,11.32502831,NHS Borders
S08000016,Head and neck,All,1998,15,14.14560543,NHS Borders
S08000016,Head and neck,All,1999,20,18.90180512,NHS Borders
S08000016,Head and neck,All,2000,16,15.05882353,NHS Borders
S08000016,Head and neck,All,2001,19,17.76531089,NHS Borders
S08000016,Head and neck,All,2002,15,13.94959546,NHS Borders
S08000016,Head and neck,All,2003,25,23.06485838,NHS Borders
S08000016,Head and neck,All,2004,13,11.87756967,NHS Borders
S08000016,Head and neck,All,2005,16,14.51247166,NHS Borders
S08000016,Head and neck,All,2006,20,18.04077215,NHS Borders
S08000016,Head and neck,All,2007,24,21.39037433,NHS Borders
S08000016,Head and neck,All,2008,18,15.8786168,NHS Borders
S08000016,Head and neck,All,2009,16,14.08574698,NHS Borders
S08000016,Head and neck,All,2010,17,14.95162709,NHS Borders
S08000016,Head and neck,All,2011,17,14.92799438,NHS Borders
S08000016,Head and neck,All,2012,23,20.22511432,NHS Borders
S08000016,Head and neck,All,2013,22,19.31858096,NHS Borders
S08000016,Head and neck,All,2014,18,15.78393546,NHS Borders
S08000016,Head and neck,All,2015,23,20.17013067,NHS Borders
S08000016,Head and neck,All,2016,22,19.20894089,NHS Borders
S08000016,Head and neck,All,2017,30,26.08242045,NHS Borders
S08000016,Head and neck,All,2018,22,19.08562505,NHS Borders
S08000016,Head and neck,All,2019,26,22.50887369,NHS Borders
S08000016,Head and neck,All,2020,19,16.48733079,NHS Borders
S08000016,Head and neck,Male,1996,11,21.64928164,NHS Borders
S08000016,Head and neck,Male,1997,7,13.75623944,NHS Borders
S08000016,Head and neck,Male,1998,10,19.62939698,NHS Borders
S08000016,Head and neck,Male,1999,14,27.4908691,NHS Borders
S08000016,Head and neck,Male,2000,10,19.56793989,NHS Borders
S08000016,Head and neck,Male,2001,11,21.37291857,NHS Borders
S08000016,Head and neck,Male,2002,6,11.56671101,NHS Borders
S08000016,Head and neck,Male,2003,18,34.42077485,NHS Borders
S08000016,Head and neck,Male,2004,9,17.01998903,NHS Borders
S08000016,Head and neck,Male,2005,12,22.51153716,NHS Borders
S08000016,Head and neck,Male,2006,15,27.94597112,NHS Borders
S08000016,Head and neck,Male,2007,17,31.27587158,NHS Borders
S08000016,Head and neck,Male,2008,11,20.05396339,NHS Borders
S08000016,Head and neck,Male,2009,11,20.03241609,NHS Borders
S08000016,Head and neck,Male,2010,8,14.56107461,NHS Borders
S08000016,Head and neck,Male,2011,14,25.36461636,NHS Borders
S08000016,Head and neck,Male,2012,15,27.1822844,NHS Borders
S08000016,Head and neck,Male,2013,17,30.73529678,NHS Borders
S08000016,Head and neck,Male,2014,11,19.88466892,NHS Borders
S08000016,Head and neck,Male,2015,18,32.56562879,NHS Borders
S08000016,Head and neck,Male,2016,13,23.41667267,NHS Borders
S08000016,Head and neck,Male,2017,25,44.81170123,NHS Borders
S08000016,Head and neck,Male,2018,17,30.36310704,NHS Borders
S08000016,Head and neck,Male,2019,16,28.508811,NHS Borders
S08000016,Head and neck,Male,2020,11,19.62463427,NHS Borders
S08000016,Head and neck,Female,1996,2,3.633060854,NHS Borders
S08000016,Head and neck,Female,1997,5,9.078694121,NHS Borders
S08000016,Head and neck,Female,1998,5,9.075068971,NHS Borders
S08000016,Head and neck,Female,1999,6,10.9321478,NHS Borders
S08000016,Head and neck,Female,2000,6,10.8802089,NHS Borders
S08000016,Head and neck,Female,2001,8,14.41883099,NHS Borders
S08000016,Head and neck,Female,2002,9,16.17047272,NHS Borders
S08000016,Head and neck,Female,2003,7,12.4786081,NHS Borders
S08000016,Head and neck,Female,2004,4,7.070760637,NHS Borders
S08000016,Head and neck,Female,2005,4,7.024445069,NHS Borders
S08000016,Head and neck,Female,2006,5,8.743551631,NHS Borders
S08000016,Head and neck,Female,2007,7,12.10130521,NHS Borders
S08000016,Head and neck,Female,2008,7,11.96417584,NHS Borders
S08000016,Head and neck,Female,2009,5,8.52093594,NHS Borders
S08000016,Head and neck,Female,2010,9,15.31680253,NHS Borders
S08000016,Head and neck,Female,2011,3,5.112038851,NHS Borders
S08000016,Head and neck,Female,2012,8,13.66656986,NHS Borders
S08000016,Head and neck,Female,2013,5,8.536939337,NHS Borders
S08000016,Head and neck,Female,2014,7,11.92077792,NHS Borders
S08000016,Head and neck,Female,2015,5,8.509624385,NHS Borders
S08000016,Head and neck,Female,2016,9,15.2506185,NHS Borders
S08000016,Head and neck,Female,2017,5,8.441525552,NHS Borders
S08000016,Head and neck,Female,2018,5,8.434405627,NHS Borders
S08000016,Head and neck,Female,2019,10,16.83870207,NHS Borders
S08000016,Head and neck,Female,2020,8,13.51625329,NHS Borders
S08000016,Larynx,All,1996,4,3.778575477,NHS Borders
S08000016,Larynx,All,1997,4,3.775009438,NHS Borders
S08000016,Larynx,All,1998,5,4.715201811,NHS Borders
S08000016,Larynx,All,1999,5,4.725451281,NHS Borders
S08000016,Larynx,All,2000,6,5.647058824,NHS Borders
S08000016,Larynx,All,2001,4,3.740065451,NHS Borders
S08000016,Larynx,All,2002,4,3.719892123,NHS Borders
S08000016,Larynx,All,2003,6,5.535566012,NHS Borders
S08000016,Larynx,All,2004,5,4.568296026,NHS Borders
S08000016,Larynx,All,2005,3,2.721088435,NHS Borders
S08000016,Larynx,All,2006,6,5.412231644,NHS Borders
S08000016,Larynx,All,2007,7,6.23885918,NHS Borders
S08000016,Larynx,All,2008,4,3.52858151,NHS Borders
S08000016,Larynx,All,2009,4,3.521436746,NHS Borders
S08000016,Larynx,All,2010,4,3.518029903,NHS Borders
S08000016,Larynx,All,2011,1,0.878117316,NHS Borders
S08000016,Larynx,All,2012,2,1.758705593,NHS Borders
S08000016,Larynx,All,2013,5,4.390586582,NHS Borders
S08000016,Larynx,All,2014,3,2.63065591,NHS Borders
S08000016,Larynx,All,2015,8,7.015697623,NHS Borders
S08000016,Larynx,All,2016,1,0.873133677,NHS Borders
S08000016,Larynx,All,2017,5,4.347070075,NHS Borders
S08000016,Larynx,All,2018,3,2.602585235,NHS Borders
S08000016,Larynx,All,2019,2,1.731451822,NHS Borders
S08000016,Larynx,All,2020,2,1.735508504,NHS Borders
S08000016,Larynx,Male,1996,4,7.87246605,NHS Borders
S08000016,Larynx,Male,1997,2,3.930354125,NHS Borders
S08000016,Larynx,Male,1998,5,9.814698492,NHS Borders
S08000016,Larynx,Male,1999,5,9.818167537,NHS Borders
S08000016,Larynx,Male,2000,4,7.827175955,NHS Borders
S08000016,Larynx,Male,2001,3,5.828977792,NHS Borders
S08000016,Larynx,Male,2002,2,3.855570335,NHS Borders
S08000016,Larynx,Male,2003,6,11.47359162,NHS Borders
S08000016,Larynx,Male,2004,2,3.782219785,NHS Borders
S08000016,Larynx,Male,2005,3,5.627884291,NHS Borders
S08000016,Larynx,Male,2006,5,9.315323707,NHS Borders
S08000016,Larynx,Male,2007,7,12.87830006,NHS Borders
S08000016,Larynx,Male,2008,2,3.646175162,NHS Borders
S08000016,Larynx,Male,2009,3,5.463386207,NHS Borders
S08000016,Larynx,Male,2010,2,3.640268652,NHS Borders
S08000016,Larynx,Male,2011,1,1.811758311,NHS Borders
S08000016,Larynx,Male,2012,2,3.624304587,NHS Borders
S08000016,Larynx,Male,2013,5,9.03979317,NHS Borders
S08000016,Larynx,Male,2014,3,5.423091524,NHS Borders
S08000016,Larynx,Male,2015,8,14.47361279,NHS Borders
S08000016,Larynx,Male,2016,1,1.801282513,NHS Borders
S08000016,Larynx,Male,2017,5,8.962340246,NHS Borders
S08000016,Larynx,Male,2018,3,5.35819536,NHS Borders
S08000016,Larynx,Male,2019,2,3.563601376,NHS Borders
S08000016,Larynx,Male,2020,1,1.784057661,NHS Borders
S08000016,Larynx,Female,1996,0,0,NHS Borders
S08000016,Larynx,Female,1997,2,3.631477648,NHS Borders
S08000016,Larynx,Female,1998,0,0,NHS Borders
S08000016,Larynx,Female,1999,0,0,NHS Borders
S08000016,Larynx,Female,2000,2,3.6267363,NHS Borders
S08000016,Larynx,Female,2001,1,1.802353874,NHS Borders
S08000016,Larynx,Female,2002,2,3.593438382,NHS Borders
S08000016,Larynx,Female,2003,0,0,NHS Borders
S08000016,Larynx,Female,2004,3,5.303070478,NHS Borders
S08000016,Larynx,Female,2005,0,0,NHS Borders
S08000016,Larynx,Female,2006,1,1.748710326,NHS Borders
S08000016,Larynx,Female,2007,0,0,NHS Borders
S08000016,Larynx,Female,2008,2,3.418335954,NHS Borders
S08000016,Larynx,Female,2009,1,1.704187188,NHS Borders
S08000016,Larynx,Female,2010,2,3.403733896,NHS Borders
S08000016,Larynx,Female,2011,0,0,NHS Borders
S08000016,Larynx,Female,2012,0,0,NHS Borders
S08000016,Larynx,Female,2013,0,0,NHS Borders
S08000016,Larynx,Female,2014,0,0,NHS Borders
S08000016,Larynx,Female,2015,0,0,NHS Borders
S08000016,Larynx,Female,2016,0,0,NHS Borders
S08000016,Larynx,Female,2017,0,0,NHS Borders
S08000016,Larynx,Female,2018,0,0,NHS Borders
S08000016,Larynx,Female,2019,0,0,NHS Borders
S08000016,Larynx,Female,2020,1,1.689531662,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,1996,9,8.5017948229999991,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,1997,8,7.550018875,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,1998,8,7.544322897,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,1999,15,14.17635384,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2000,10,9.411764706,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2001,14,13.09022908,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2002,10,9.2997303079999991,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2003,18,16.60669803,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2004,8,7.309273641,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2005,12,10.88435374,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2006,12,10.82446329,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2007,15,13.36898396,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2008,14,12.35003529,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2009,12,10.56431024,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2010,12,10.55408971,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2011,14,12.29364243,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2012,20,17.58705593,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2013,16,14.04987706,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2014,13,11.39950894,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2015,13,11.40050864,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2016,18,15.71640618,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2017,24,20.86593636,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2018,19,16.48303982,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2019,22,19.04597005,NHS Borders
S08000016,"Lip, oral cavity and pharynx",All,2020,16,13.88406803,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,1996,7,13.77681559,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,1997,5,9.825885312,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,1998,4,7.851758794,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,1999,9,17.67270157,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2000,6,11.74076393,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2001,7,13.60094818,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2002,4,7.71114067,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2003,11,21.03491796,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2004,7,13.23776925,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2005,8,15.00769144,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2006,9,16.76758267,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2007,9,16.55781437,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2008,9,16.40778823,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2009,8,14.56902988,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2010,6,10.92080596,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2011,11,19.92934143,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2012,12,21.74582752,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2013,12,21.69550361,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2014,6,10.84618305,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2015,8,14.47361279,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2016,10,18.01282513,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2017,19,34.05689294,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2018,14,25.00491168,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2019,13,23.16340894,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Male,2020,10,17.84057661,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,1996,2,3.633060854,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,1997,3,5.447216472,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,1998,4,7.260055176,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,1999,6,10.9321478,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2000,4,7.2534726,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2001,7,12.61647712,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2002,6,10.78031514,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2003,7,12.4786081,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2004,1,1.767690159,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2005,4,7.024445069,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2006,3,5.246130978,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2007,6,10.37254732,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2008,5,8.545839885,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2009,4,6.816748752,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2010,6,10.21120169,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2011,3,5.112038851,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2012,8,13.66656986,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2013,4,6.829551469,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2014,7,11.92077792,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2015,5,8.509624385,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2016,8,13.55610533,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2017,5,8.441525552,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2018,5,8.434405627,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2019,9,15.15483187,NHS Borders
S08000016,"Lip, oral cavity and pharynx",Female,2020,6,10.13718997,NHS Borders
S08000016,Mouth (IARC definition),All,1996,1,0.944643869,NHS Borders
S08000016,Mouth (IARC definition),All,1997,2,1.887504719,NHS Borders
S08000016,Mouth (IARC definition),All,1998,3,2.829121086,NHS Borders
S08000016,Mouth (IARC definition),All,1999,3,2.835270768,NHS Borders
S08000016,Mouth (IARC definition),All,2000,4,3.764705882,NHS Borders
S08000016,Mouth (IARC definition),All,2001,1,0.935016363,NHS Borders
